html_url,number,title,labels,state,locked,milestone,comments,created_at,updated_at,closed_at,author_association,state_reason,assignee.login,body,Target
https://github.com/facebook/react/issues/15382,15382,[question] reference to a DOM element as a dependency to useEffect,[],closed,FALSE,,2,2019-04-11T10:09:20Z,2019-04-12T08:04:00Z,2019-04-12T08:04:00Z,NONE,completed,,"I have a third-party library that can only work with DOM via an `id` property:

```js
let editor = new Editor({ id: 'my-editor' })
```

My initial thought was to do something like:

```jsx
let Component = () => {
  let ref = useRef()
  let editorRef = useRef()
  let { current: div } = ref

  useEffect(() => {
    if (div) {
      editorRef.current = new Editor({
        id: 'my-editor'
      })
    }
  }, [ div ])


  return (
    <div ref={ref} id='my-editor' />
  )
}
```

But the component isn't rerendered when `ref.current` is changed, so I've looked up an approach using `useState` (like here https://github.com/thebuilder/react-intersection-observer/blob/master/src/useInView.tsx):

```jsx
let Component = () => {
  let [ div, setDiv ] = useState()
  let editorRef = useRef()

  useEffect(() => {
    if (div) {
      editorRef.current = new Editor({
        id: 'my-editor'
      })
    }
  }, [ div ])


  return (
    <div ref={setDiv} id='my-editor' />
  )
}
```

Is it a valid approach for solving this task or am I missing something? Thanks.",Support
https://github.com/facebook/react/issues/15414,15414,useMemo in StrictMode,"[{""id"":40929153,""node_id"":""MDU6TGFiZWw0MDkyOTE1Mw=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Enhancement"",""name"":""Type: Enhancement"",""color"":""84b6eb"",""default"":false,""description"":null},{""id"":1109410193,""node_id"":""MDU6TGFiZWwxMTA5NDEwMTkz"",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Hooks"",""name"":""Component: Hooks"",""color"":""c2f27b"",""default"":false,""description"":""""}]",closed,FALSE,,1,2019-04-14T22:27:51Z,2019-10-29T12:25:08Z,2019-10-29T12:25:08Z,COLLABORATOR,completed,,"**Do you want to request a *feature* or report a *bug*?**
*feature*

**What is the current behavior?**
> Write your code so that it still works without useMemo

-- https://reactjs.org/docs/hooks-reference.html#usememo

I can try writing my code with this in mind but it would be very helpful if React could try to help spot issues.

**What is the expected behavior?**

StrictMode can already help us detect side-effects in render by calling it twice. It also helps detecting side-effects in `useMemo` by calling it twice if the dependencies change. However, there's no way to simulate a purge of the cache.

It might help calling the factory in StrictMode regardless of the dependencies (or only on the second render). Other approaches like `<StrictMode areMemoDependenciesEqual={...} />` would give more control to the user.

There's already a working solution by using some feature flag at build time e.g. `React.useMemo(factory, __STRICT__ ? undefined : [dependency])` but the linter can't work with that. Using `React.useMemo(factory, [dependency, PURGE_MEMO_CACHE.current])` would make it more controllable if we write e.g. test instructions but the linter complains about those too. I don't think we have a way to detect if React is between two render calls so that we can purge the cache by flipping `PURGE_MEMO_CACHE.current`

This is also somewhat opposite to #15278 because we want an API to opt-in to cache purging.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

Future versions of React that might forget the dependencies.
",Other
https://github.com/facebook/react/issues/15416,15416,How to test multiple state changes with act?,"[{""id"":40929155,""node_id"":""MDU6TGFiZWw0MDkyOTE1NQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Question"",""name"":""Type: Question"",""color"":""cc317c"",""default"":false,""description"":null},{""id"":139734344,""node_id"":""MDU6TGFiZWwxMzk3MzQzNDQ="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Test%20Utils"",""name"":""Component: Test Utils"",""color"":""eb6420"",""default"":false,""description"":null}]",closed,FALSE,,2,2019-04-15T06:29:03Z,2019-04-15T12:17:47Z,2019-04-15T12:11:17Z,NONE,completed,threepointone,"**Do you want to request a *feature* or report a *bug*?**
Bug

**What is the current behavior?**
With the new `act` function, I'm unsure how to test state transitions that occur _during_ an event handler processing. For example if I have this handler that is called on form submission:

```
const [isSubmitting, setIsSubmitting] = useState(false);
const handleSubmit = async () => {
  setIsSubmitting(true);
  await fetcher();
  setIsSubmitting(false);
};

```
then I want to be able to test that `isSubmitting` state is indeed set to true before `fetcher` is called.

Due to the nature of `act` (I believe it defers all state changes until after its provided function has been run) I'm not sure that this is currently possible?

Previously I've been testing using `await new Promise(setTimeout)` to flush the current runtime task queue, which works fine for this use case.

I _have_ found a way to make this work without triggering the `act` warning, but it feels like a hack. I have to wrap `act` around my expectation, not the submit.

```
it('displays indicator when form is submitting', async () => {
  ReactTestUtils.Simulate.submit(form());
  await act(async () => {
    expect(container.querySelector('.submittingIndicator')).not.toBeNull();
  });
});
```

I've provided this test in a repo together with a couple of other tests which complete the feature - see the link below.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**

https://github.com/dirv/react-act-toggle-state

**What is the expected behavior?**
There's a way for me to test this which doesn't feel like a hack.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
16.9.0-alpha.0",Support
https://github.com/facebook/react/issues/15434,15434,eslint-plugin-react-hooks exhaustive-deps does not detect component usage,"[{""id"":1775957182,""node_id"":""MDU6TGFiZWwxNzc1OTU3MTgy"",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Stale"",""name"":""Resolution: Stale"",""color"":""e6e6e6"",""default"":false,""description"":""Automatically closed due to inactivity""}]",closed,FALSE,,3,2019-04-17T18:30:49Z,2020-01-17T09:00:08Z,2020-01-17T09:00:08Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**
This is a bug

**What is the current behavior?**

```jsx
function MyComponent({ component: CoolComponent }) {
  const element = useMemo(() => <CoolComponent />, [CoolComponent]);
  return element;
}
```

React Hook useMemo has an unnecessary dependency: 'CoolComponent'. Either exclude it or remove the dependency array. eslint(react-hooks/exhaustive-deps)

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**

**What is the expected behavior?**

eslint is able to detect locally-declared component types or ones passed in as props

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

eslint-plugin-react-hooks 1.6.0

**Workaround**

A workaround for this situation is:

```jsx
function MyComponent({ component: CoolComponent }) {
  const element = useMemo(() => React.createElement(CoolComponent), [CoolComponent]);
  return element;
}
```

But I'd really prefer to use JSX",Other
https://github.com/facebook/react/issues/15467,15467,lazy suspend ref props not changing,"[{""id"":620368407,""node_id"":""MDU6TGFiZWw2MjAzNjg0MDc="",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Needs%20More%20Information"",""name"":""Resolution: Needs More Information"",""color"":""fffde7"",""default"":false,""description"":null},{""id"":1109407645,""node_id"":""MDU6TGFiZWwxMTA5NDA3NjQ1"",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Suspense"",""name"":""Component: Suspense"",""color"":""8ffcd6"",""default"":false,""description"":""""},{""id"":1775957182,""node_id"":""MDU6TGFiZWwxNzc1OTU3MTgy"",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Stale"",""name"":""Resolution: Stale"",""color"":""e6e6e6"",""default"":false,""description"":""Automatically closed due to inactivity""}]",closed,FALSE,,5,2019-04-21T08:15:56Z,2020-01-17T09:00:12Z,2020-01-17T09:00:12Z,NONE,completed,,"I am having a problem getting a new height from my outer component when the inner lazy components height changes. I am using getBoundingClientRect() to get height.

Everything works fine when I don't make the component lazy.

I have tryed waiting untill the component is fully loaded before getting the new height, but it still doesn't change the height.",Other
https://github.com/facebook/react/issues/15470,15470,"[Warning] Security vulnerability in 'tar' package, with the latest version","[{""id"":1168115654,""node_id"":""MDU6TGFiZWwxMTY4MTE1NjU0"",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Support%20Redirect"",""name"":""Resolution: Support Redirect"",""color"":""106099"",""default"":false,""description"":""""}]",closed,FALSE,,1,2019-04-22T04:48:44Z,2019-04-23T12:22:03Z,2019-04-23T12:21:54Z,NONE,completed,,"**React version**: 16.8.6
A security Vulnerability is shown when is compiling.

**Steps to reproduce it:**
- Update the project to the latest version 16.8.6
- run the `npm start`
- Run `npm audit` and verify that the project is throwing a security issue inside
![image](https://user-images.githubusercontent.com/36707032/56483346-6773ea80-6497-11e9-8f53-4532dfd56a76.png)

**Package file**
![image](https://user-images.githubusercontent.com/36707032/56483363-8ffbe480-6497-11e9-9a53-ede160a6c29a.png)

",Other
https://github.com/facebook/react/issues/15472,15472,Umbrella: act,"[{""id"":139734344,""node_id"":""MDU6TGFiZWwxMzk3MzQzNDQ="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Test%20Utils"",""name"":""Component: Test Utils"",""color"":""eb6420"",""default"":false,""description"":null}]",closed,FALSE,,9,2019-04-22T23:34:49Z,2019-08-09T00:30:37Z,2019-07-04T18:15:34Z,MEMBER,completed,threepointone,"## Action items

- [x] Before waiting for microtasks to flush, React should call `Scheduler.flushAll` to flush pending Scheduler work. https://github.com/facebook/react/pull/15591
- [x] `act` should not flush anything until the outermost `act` call exits (except for the updates that always flush early like `flushSync` and serial events). https://github.com/facebook/react/pull/15682
- [x] Add `act` warning to React DOM's `root.update()` (since `createRoot` is a new API). https://github.com/facebook/react/pull/15756
- [x] React should warn if an update is scheduled but is nested inside the wrong renderer's `act` (e.g. a DOM update nested inside Test Renderer's `act`), regardless of whether the update was triggered by a legacy API. https://github.com/facebook/react/pull/15756
- [x] React should warn if a passive effect is scheduled by an update outside of `act`, regardless of whether the update was triggered by a legacy API (e.g. `this.setState` or `ReactDOM.render`) https://github.com/facebook/react/pull/15763
- [x] nested `act`s from different renderers should work (eg - a react-art update inside a react-dom tree shouldn't warn https://github.com/facebook/react/pull/15816
- [x] `act` should force pending fallbacks to commit at the end, ignoring how much time has passed, without affecting unrelated timers.
- [ ] `act` should warn if it's called from inside a React event handler or React effect/lifecycle.
- [ ] `act` should have the same behavior regardless of whether the result is awaited.

## Discussion
- In Legacy Mode, updates that happen after the first `await` will not be batched, but they shouldn't fire the warning. We should still wait to flush passive effects, Scheduler, and microtasks until the end.
- Because passive effects are scheduled with Scheduler, they are flushed by `Scheduler.flushAll`. That means we don't need to call `flushPassiveEffects` separately in order to flush them. However, we currently use the return value of `flushPassiveEffects` to determine if additional passive effects were scheduled. So perhaps we should export a method like `hasPendingEffects` instead.
- The recommendation is to await the result of `act` even if the handler is synchronous, because that ensures that any dangling microtasks are flushed before the test proceeds. However, it's hard to fire a warning if the user neglects to do this, because such a warning needs to happen in an async task, and the test could exit before the async task fires. The warning is also controversial because of the additional boilerplate. But regardless of whether we fire a warning, we should stick to our recommendation to always await `act`.
- The API is designed primarily for Batched/Concurrent Mode. That's why we wait until the outermost `act` exits before flushing anything.
  - The behavior is slightly different in Legacy Mode, but they are the same in the simple case of a single event handler inside a single `act`. For the remaining cases, our suggestion is to switch to the Batched Mode API.
- No longer need to count the `act` ""depth"" because nested `act`s are a no-op in Batched Mode.

## Idiomatic examples

### Single event handler

```js
await act(() => setState());
```

### Using a testing framework

```js
await simulate('click', domElement);
```

where `simulate` is imported from a testing framework and looks something like:

```js
async function simulate(eventType, domElement) {
  const event = new Event(eventType);
  await act(() => domElement.dispatchEvent(event));
}
```

### Advanced: Multiple events that occur in sequence

In Batched Mode, these would all be flushed in a single batch, so we group them together with an outer `act`. 

```js
await act(async () => {
  await simulate(domElement, 'mousedown');
  await simulate(domElement, 'mouseup');
});
```",Other
https://github.com/facebook/react/issues/15494,15494,Declarative vs. imperative coding style using Hooks,"[{""id"":40929155,""node_id"":""MDU6TGFiZWw0MDkyOTE1NQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Question"",""name"":""Type: Question"",""color"":""cc317c"",""default"":false,""description"":null}]",closed,FALSE,,2,2019-04-25T05:38:14Z,2019-04-25T10:49:33Z,2019-04-25T09:18:31Z,NONE,completed,,"_If this should be asked on Stack Overflow instead, please let me know and feel free to close the issue._

Consider a component that fetches some data in a custom hook, saves the fetched data in a state hook, and notifies the user that data has been fetched using a prop callback.

Notifying the user can be done imperatively:

```js
function Component(props) {
  const [ data, setData ] = useState(null);

  useApi(""/api/data"")
    .then(setData)
    .then(props.onFetched);

  return dataToElements(data);
}
```

or declaratively using an effect hook:

```js
function Component(props) {
  const [ data, setData ] = useState(null);

  useApi(""/api/data"")
    .then(setData);

  useEffect(() => {
    if (data) {
      props.onFetched();
    }
  }, [ data ]);

  return dataToElements(data);
}
```

React seems to promote a declarative approach. But what I've found is that when components grow large and complex, using declarative effect hooks makes the flow of data and actions quite hard to follow. If you're not careful, a lot of things start to depend on a lot of other things, and the predicted results become non-intuitive and hard to wrap your head around.

I would like to know other peoples' opinions on this matter, and whether or not an imperative approach might sometimes be better. ",Support
https://github.com/facebook/react/issues/15508,15508,`static getDerivedStateFromProps()` does not works same as componentWillReceiveProps  ,"[{""id"":40929155,""node_id"":""MDU6TGFiZWw0MDkyOTE1NQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Question"",""name"":""Type: Question"",""color"":""cc317c"",""default"":false,""description"":null}]",closed,FALSE,,1,2019-04-26T09:10:44Z,2019-04-26T11:08:11Z,2019-04-26T11:06:20Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**
   bug
**What is the current behavior?**
 `static getDerivedStateFromProps()` is not a replacement for `componentWillReceiveProps`


**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**

**What is the expected behavior?**

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

16


Hi I'm trying to implement `toasterNotificationcards` which will be displayed when a user save an item, stating `item saved successfully`

below is my code I'm using `componentWillReceiveProps` which is depreciated I tried `static getDerivedStateFromProps()` but it didn't work 

how can I removed `componentWillReceiveProps` , assuming the close button shouldn't be in parent component(whichever is calling `notificationcomponent`)

[jsfiddle working example ](https://jsfiddle.net/munsp36f/)
requirement:

  On click of the button show `Notificationcard`
  On click on close hide `Notificationcard`

```jsx
class Notification extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      open: true
    };
  }

  componentWillReceiveProps(props) {
    this.setState({ open: props.show });
    // setTimeout(this.handleClick.bind(this), 8000);
  }

  handleClick() {
    this.setState({ open: false });
  }

  componentDidMount() {
    //setTimeout(this.handleClick.bind(this), 8000);
  }

  render() {
    if (!this.state.open) {
      return null;
    }

    return (
      <div>
        <br />
        <div>Item saved successfully</div>
        <div className=""cls--btn"" onClick={() => this.handleClick()}>
          &#10006;
        </div>
      </div>
    );
  }
}

class Test extends React.Component {
  handleClick() {
    this.setState({ show: true });
  }

  render() {
    return (
      <div>
        <button onClick={this.handleClick.bind(this)}>click</button>
        <Notification show={true} />
      </div>
    );
  }
}

ReactDOM.render(<Test name=""World"" />, document.getElementById(""container""));
```",Support
https://github.com/facebook/react/issues/15513,15513,Allow ReactNode as a type for the child of <option/>,"[{""id"":121709921,""node_id"":""MDU6TGFiZWwxMjE3MDk5MjE="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Feature%20Request"",""name"":""Type: Feature Request"",""color"":""c7def8"",""default"":false,""description"":null},{""id"":1775957182,""node_id"":""MDU6TGFiZWwxNzc1OTU3MTgy"",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Stale"",""name"":""Resolution: Stale"",""color"":""e6e6e6"",""default"":false,""description"":""Automatically closed due to inactivity""}]",closed,FALSE,,17,2019-04-26T16:51:51Z,2021-06-10T14:24:58Z,2020-04-17T01:46:25Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?**
Feature

**What is the current behavior?**
Currently, the options element only allows types number and string. 

**What is the expected behavior?**
An option should allow for a ReactNode as a child in addition to a number + string. 

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
All versions.
All browser types.
To the best of my knowledge, no.

p.s. This is my first feature request here, so let me know if I need to adjust the feature request in any way. ",Support
https://github.com/facebook/react/issues/15527,15527,Apparent memory leak using hooks,"[{""id"":1775957182,""node_id"":""MDU6TGFiZWwxNzc1OTU3MTgy"",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Stale"",""name"":""Resolution: Stale"",""color"":""e6e6e6"",""default"":false,""description"":""Automatically closed due to inactivity""}]",closed,FALSE,,8,2019-04-29T13:15:32Z,2021-12-08T07:56:44Z,2020-01-16T20:59:43Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?**

Maybe a bug. Maybe I'm just running into a weird edge case.

**What is the current behavior?**

I have a situation where using a combination of `useEffect`, `useCallback`, and having a function in the actual component render is causing a sort of memory leak.
The current render of the component seems to hang on to references of past renders of the component. (more details in the reproduction sample repo)

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem.**

I think I have this minimized about as much as I can:
https://github.com/rally25rs/react-mem

It's a basic `create-react-app` project, so you can just `yarn install && yarn start` it. There is some explanation/instructions in the web page that it renders.

The `src/VirtualizedTable.js` file is the key file to look at.

**What is the expected behavior?**

As best as my brain can comprehend, memoized references should be getting cleared as the component props change and data should be garbage collected (but it isn't).

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

* Chrome
* react@16.8.6
",Other
https://github.com/facebook/react/issues/15543,15543,Understanding `act` behaviour,"[{""id"":40929155,""node_id"":""MDU6TGFiZWw0MDkyOTE1NQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Question"",""name"":""Type: Question"",""color"":""cc317c"",""default"":false,""description"":null},{""id"":139734344,""node_id"":""MDU6TGFiZWwxMzk3MzQzNDQ="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Test%20Utils"",""name"":""Component: Test Utils"",""color"":""eb6420"",""default"":false,""description"":null}]",closed,FALSE,,6,2019-04-30T14:36:46Z,2019-09-04T11:28:22Z,2019-09-04T11:28:22Z,NONE,completed,," I have been trying to use `act` for the first time, and having some issues, and so I'm wondering if my expectations are wrong about what it is supposed to do, or if I am ""doing it wrong"".

**What is the current behavior?**

The only way I can observe the results of state changes I initiate is by using a timeout.

**Paste the link to your JSFiddle or CodeSandbox example below:**

https://codesandbox.io/s/k5zmln6w83?expanddevtools=1&fontsize=14&hidenavigation=1

**What is the expected behavior?**

What I expect is that by wrapping a state change or render operation in `act`, all of the resulting state changes / side-effects / re-renders will be complete by the time `act` returns, so that the operation appears (or is coerced to be) synchronous. 

I created an example (https://codesandbox.io/s/k5zmln6w83?expanddevtools=1&fontsize=14&hidenavigation=1) wherein I render a view via `unstable_ConcurrentMode`. In the view, I create a `useState` hook with a value of `0`. After the view is rendered, I use that hook's setter to change its state to `1`.

Below is a log of the [steps I take](https://codesandbox.io/s/k5zmln6w83?expanddevtools=1&fontsize=14&hidenavigation=1), showing three values at each time: `seenByRender`, the last state-value that appeared within the render body; `calculated`, the last value returned from my state-update function; and `seenByEffect`, the last value observed from a `useEffect` I create in the view. 

```
1. before act/render:   seenByRender: null, calculated: null, seenByEffect: null
2. after act/render:    seenByRender: 0,    calculated: null, seenByEffect: 0
3. ---incrementing with act/setState---
4. after act/increment: seenByRender: 0,    calculated: 1,    seenByEffect: 0
5. after timeout:       seenByRender: 1,    calculated: 1,    seenByEffect: 1
```

What I am wanting/expecting is for step 4 to look like step 5, ie, I can somehow test the full consequences of my setState call.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

16.8.6, using unstable_ConcurrentMode
",Other
https://github.com/facebook/react/issues/15548,15548,Feedback on useEffect depndencies change error,"[{""id"":1775957182,""node_id"":""MDU6TGFiZWwxNzc1OTU3MTgy"",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Stale"",""name"":""Resolution: Stale"",""color"":""e6e6e6"",""default"":false,""description"":""Automatically closed due to inactivity""}]",closed,FALSE,,16,2019-05-01T02:46:22Z,2022-08-18T03:42:48Z,2020-01-16T20:59:39Z,NONE,completed,,"Some feedback on `useEffect`

**What is the current behavior?**

I am using `useEffect` to load details on a set of users that are kept in props.

I want to minimize loading and there are situations where the array of users (and the actual user objects) are recreated but really they refer to the same identities.

So I do

```
const userIds = users.map(u => id)
useEffect(() => {
  if(!userIds.length)
    return
  ...load more stuff by querying endpoints about these ids and set state..
}, userIds)
```

aand I run into a warning

> The final argument passed to useEffect changed size between renders. The order and size of this array must remain constant

which to me is...kinda the point, is it not? I understand if we don't want to do a deep comparison in the dependencies, but if the dependencies themselves change...well that seems straightforward, run the effect. 

I know that I can do `[userIds.join(' '])` in this case, but that seems like just extra work for no reason and really anti-intuitive. And ends up doing the same exact thing but with extra steps! 

To be clear, what I'm proposing is removing [this whole block here](https://github.com/facebook/react/blob/master/packages/react-reconciler/src/ReactFiberHooks.js#L308) and replacing it with

```
if (nextDeps.length !== prevDeps.length)
  return false
```

As far as I can tell, this warning serves no real purpose and makes the use case outlined above awkward to deal with",Support
https://github.com/facebook/react/issues/15559,15559,No good reasons to remove string refs from react-native,[],closed,FALSE,,1,2019-05-02T20:42:08Z,2019-05-02T20:51:39Z,2019-05-02T20:51:18Z,NONE,completed,,"There are multiple problems with it:

* It requires that React keeps track of currently rendering component (since it can't guess `this`). This makes React a bit slower.
* It doesn't work as most people would expect with the ""render callback"" pattern (e.g. `<DataGrid renderRow={this.renderRow} />`) because the ref would get placed on `DataGrid` for the above reason.
* It is not composable, i.e. if a library puts a ref on the passed child, the user can't put another ref on it (e.g. #8734). Callback refs are perfectly composable.

_Originally posted by @gaearon in https://github.com/facebook/react/pull/8333#issuecomment-271648615_",Other
https://github.com/facebook/react/issues/15582,15582,adding useVariable hook and use it to pass refs,[],closed,FALSE,,1,2019-05-08T10:35:29Z,2019-05-08T12:41:03Z,2019-05-08T12:41:03Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?** feature

**What is the current behavior?**
I really love the structure returned by useState => [value, setValue], very clean!

So I wondered why not use this structure for refs?
We could add a hook called `useVariable` which returns [var, setVar] but does not update the current component on calling `setVar`.

Which could be polifilled with something like:
```
const useVariable = initialValue => {
  const ref = useRef([
    initialValue,
    param => {
      ref.current[0] = typeof param === ""function""
        ? param(ref.current[0])
        : param
}
  ]);
  return ref.current;
};
```

The array returned by useVariable could be passed to `<div ref={resultFromUseVariable}/>` Then we could get rid of accessing ref.current in our code.


",Support
https://github.com/facebook/react/issues/15584,15584,Component additional methods,[],closed,FALSE,,3,2019-05-08T12:36:38Z,2019-05-08T13:59:25Z,2019-05-08T13:02:56Z,NONE,completed,,"In React we don`t have a rich component activity methods. I want tell about self controlled methods for component.

Need methods
- this.mountComponent() - this method add component to DOM, and call from component instance
- this.unmountComponent() - this method remove component from DOM, and call from component instance

About Motivation.
We can remove component from DOM in Parent component, but need pass action (method) from parent to child, and in child component call method. It simple, but why required this steps?
Simple way add methods mountComponent and unmountComponent, this be great!
",Other
https://github.com/facebook/react/issues/15585,15585,Component ReactDOM travel,[],closed,FALSE,,3,2019-05-08T12:47:36Z,2019-05-08T13:58:03Z,2019-05-08T13:58:02Z,NONE,completed,,"In React we don`t have a methods in component for tree travel. Needle methods for DOM travel

Need methods
- this.parent() - get access to parent state and methods, can be chained this.parent().parent()
- this.parents( ref || key || other ) - find parent by
- this.neighbourPrev() - get access to neighbour component previous in DOM
- this.neighbourNext() - get access to neighbour component next in DOM

About Motivation.
In native javascript we have simular methods for DOM travel, and in RealWorld we need this important methods for organize good application. 
",Other
https://github.com/facebook/react/issues/15596,15596,Bug in conditional rendering(&&),[],closed,FALSE,,3,2019-05-09T04:07:14Z,2019-05-09T10:54:42Z,2019-05-09T10:50:21Z,NONE,completed,,"
**Do you want to request a *feature* or report a *bug*?**
> *bug*

**What is the current behavior?**
> Conditional Rendering (&&) 
1. list length value is zero(0).
2. zero(0) is falsy from javascript.
3. However, zero(0) is output as the rendered result.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**
> JSFiddle: [example](https://jsfiddle.net/2dubbing/fbz8r712/)

**What is the expected behavior?**
> zero(0) is not output.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
> React v16.8.6
> Chrome browser(v73.0.3683.103)

",Support
https://github.com/facebook/react/issues/15624,15624,[Question] react-debug-tools package and `overrideHookState` devtool internal,[],closed,FALSE,,10,2019-05-12T05:23:43Z,2019-05-13T01:56:44Z,2019-05-12T09:34:36Z,CONTRIBUTOR,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**

feature

**What is the current behavior?**

For now, React has not published `react-debug-tools`. I proposed building an api in enzyme to get hook state through it (See https://github.com/airbnb/enzyme/issues/2120
). So I'd like to know when React core team will publish this. Or at least, to make sure if we can safely use that module in the future, through npm package or devtool hook.

Also I'd like to leverage the `overrideHookState` api injected into devtool to set hook stat in enzyme. I'd like to ask:

1. Is it possible to put this into `react-debug-tools`?
2. If not, is it safe (i.e. react will not drop or change `overrideHookState` api easily)for a third party user(not react nor react-devtool) to use it through building a custom devtool hook(So react will inject it into enzyme)?

**What is the expected behavior?**

I hope `react-debug-tools` published soon and `overrideHookState` can be included. Or at least I'd like to know if build a custom devtool hook to get `overrideHookState` is safe or not.

I know some people would think it's not a good testing strategy to get / set hook state directly. But I think it's still valuable to be able to do that in some cases.

Also cc @ljharb ",Other
https://github.com/facebook/react/issues/15626,15626,How to handle the form in Reactjs?,[],closed,FALSE,,2,2019-05-12T11:31:21Z,2019-05-13T11:09:46Z,2019-05-13T11:09:46Z,NONE,completed,,"Hello World ,I'm sure you  will be fine 🙂 

ANY ONE TELL ME HOW FORMS WORK IN REACTJS?

When user click on submit button how data display under the form i see from react documentation ,About form less guide me,So any one here for helping me.thank you in advance
",Support
https://github.com/facebook/react/issues/15649,15649,Feature Request: Warnings for missing Aria properties in debug mode,[],closed,FALSE,,5,2019-05-14T16:43:36Z,2019-09-05T10:25:03Z,2019-09-05T10:25:03Z,NONE,completed,,"Currently there are several default behaviors that should have associated aria attributes, for example alt text for `<img>` and `<svg>` or components with certain navigation or mouse event behaviors.

It would be really cool if those conditions that would be pointed out by tools like Lighthouse/WAVE/axe could issue `console.warn` statements on render, where reasonable for non-production builds.  This could guide developers towards at least taking care of a lot of the low hanging fruit in this regard.

Possibly done in conjunction with an `ariaset` property as mentioned in #1259.",Support
https://github.com/facebook/react/issues/15655,15655,"when install React 16.8.6 , Firefox and IE not show project but Chrome show it","[{""id"":620368407,""node_id"":""MDU6TGFiZWw2MjAzNjg0MDc="",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Needs%20More%20Information"",""name"":""Resolution: Needs More Information"",""color"":""fffde7"",""default"":false,""description"":null}]",closed,FALSE,,10,2019-05-15T04:52:11Z,2019-09-03T13:32:13Z,2019-09-03T13:32:13Z,NONE,completed,,"i install react 16.8.6 and run project , chrom show it but firefox and IE not showing!!! , in react 16.8.5 i dont have this problem

firefox error in consol:SyntaxError: missing = in const declaration

IE error SCRIPT1002: Syntax error",Other
